B ID,Chicken Wings,Salad,Chinese,American (New),American (Traditional),Buffets,Greek,Cafes,Mediterranean,Japanese,Breakfast & Brunch,Delis,Pizza,Sandwiches,Fast Food,Mexican,Burgers,Barbeque,Seafood,Sushi Bars,Italian
UtmsxhLHB4lYSN_NxKW3XA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KRqtYdnDpwqYfWkFhZYjow,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DfLML2IlhUqztTBURxOAxg,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xhrg9t7GGokrQecxXSOvUg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avvNnkpGpGIS-2CClsduXA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7pj0w2wN4LWhvTCPz78h1Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SeqfJOg6jZGx2W1bs142cg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4mPaDuo9urNu43xJ3KefMg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6GNi9_zkTIHXosttQbKr_A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d52zg-S0o940WUCK-nNiKw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ayTBDjx-S7TH4maWKBiAFw,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19hZVXTJ8nGUMBsuIfgm5g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1nq6zzJuVgwaHtXau97_Iw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39oUcXr-06fcfT_MZ94z-Q,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YxMnfznT3eYya0YV37tE8w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3QtWG5sN3HJNBVKn_wHQEw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1-t2rcSaH4JGi1jejiHfCA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
W9KQvVwD7AxDjh7eGQsDnQ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mVIHgIkaLHMCdGUE2XCxvw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sh1-BzB29lIOA2qQ_PxN-A,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
OcKBQXkd6H_-VvTOX_dOxg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wWIK4pP8eTVRiTQIUQ6O9Q,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
kktQXaj7zI_PGkH6SR2YPg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41SzC2WJ-RVUpVZ2NJfE-w,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
d2AeNB4xw67E1Bzpo1Pm7Q,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NXPuaH5R8rMfYqnnP5s1WA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bv3g-9R5wUevZPP0jzihqg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
x-YyGmE9tIXAUdg_4Py5KA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
_nypuc5Ke462rFWKoZ_bDw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ho1cBoj4aB7U0zJ4cAWHbA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uyuiIvQ3aWZxc1-2i_dQtQ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FBuNLiL2KILEQ9e8SbNWPw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GTVneiUeIyRL8Wa_WmEQ0g,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
0Apb1P7RzbQEkeJDuywlPQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bbiV-lPmRaK_gjzE77x_jA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
06YP_JnJzns84fOyQ0HA0Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
JNTpW2zBftGllVr7iieazQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
gw-V13MyfzFaCTbALfnn2Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UHCyY_IxIXmM5CFO4zF4JA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QEytIMqL_i4VETkP_kqePQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hBodj_f6adUAnEVUb_he_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
eVZG9sXJSz9zZpX7H2WHiw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
MLcXtnpzygZvQ9BtseLLlw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R7YlKfLpoFDAJQB9hBcQJA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mcgtZvjjCXLY-Dt7V_XZ6g,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
lbECi2rbJPZWzHdmrC9xAA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
s_rPbgLOpWDgulVn9wd7GQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SgGINtDKQgoXoAnQgrDKDg,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SQ7MWe4iDbvhuVcBpCar9A,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0HGqwlfw3I8nkJyMHxAsQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
mMFW9cZU1gQYv1uWREzg_w,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
08In-bFs8JOmSTDlQ0BfFw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
lq2iZK7epi23byzcejjqTg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8H1DwdAAgSBtwDeb2R-hmA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fRtuc2k17r6aZMJWEMcXFQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
507GX11jtCsVYlzaur05_w,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
dD2xiLM1_5Vg0pMvMIPZww,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FOfhEC6rN23RQaUlsR2byw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fsxBliRs4rwxRXkZUVy62A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
nBrD6TxddhHx4FhMk32JvQ,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lk-FP6yxYRTcU52SaTx2EA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S3FhtwXuiGMlGdBNtmiiSQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NhdIZvpM11d720SskLvRpA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
RYZ08XAToBaN-bS5HHVEhQ,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
gaX1rGPdv9eyPra0cYsYZA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
GBN0-wo_cHLnC_pwoOTIFQ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
wZwZcte4lcbu51NOzCjWbQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uDicKGHnyZlFvCSoHrvV6w,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BgkM4eq-n2y_E0IujSpQwQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dWa3oZ_uXFaCMtPOT44R4g,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
djaLlLr3jlPApAqL4exhxQ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
72pUqCkncwVVn65cIiX8aA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
d_8bMNQd0mesbEUeq1U2kQ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QHyqYUZ0WdxHYPAenIuLjw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
M0a0UNYie0vmrDxY5r2yjA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
UNFcMOWOsr9ilM6lqXIC6w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
dGcVT0WGenhh8Np76ta6AA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fd0mINs0v_cma-ORPDBQSQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
UpYva_zhJ6pRGfdTruIYIg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AX56yxldIb7TPBHMaPqOmg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4DDbIvNtzfhLRwz-EOLFDA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
e0vubCKi8KD8zC2C6FdbuQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
byFWmwlVSmUj-AmM6NZYvw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
IYWTOj970XqG2z9Xft_8SA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iAYzRvyBrSkJDu_XZ-E1zQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
uPGcW0cFGc15YiRCz_8taA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
g4y3_YqR4jmfCP9K0TzxrQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
corPOxxIBRJ7DSpryYvorw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1sdIDMz5ntCHrClzCgjgJA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
y2wWQI1gx8Zu5pP_WZSR-A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ygt9aCJ3X8m3M4H8vU7cSw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lOJ4sMs1EIZzqBV7duiO6A,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
QIFitAI_oB1zye5mGo5DjQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wCi6nBXnXf5PAHqJZP9dqA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZgVT6Ui2pHgp0tqeIIJsPA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
s6HXO1fw-yoUghp1oszDDA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4meJyPOhuAKzywUJTmu2hw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-gefwOTDqW9HWGDvWBPSMQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbi230ds25DLJ093eaSryQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
xWKtOLuIOVGZprcpGiqpQA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Em8zrIuxwBXnIZMDMreErQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10VZ8KEshqD5twjcmZ-eaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PwtYeGu-19v9bU4nbP9UbA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oXUceqbZEAKclrIXE-erYw,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jWuPCzdyM21_mBMwBhcXag,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
gKqsv37BaAT_jxfWgDlmVg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PdRzCJWP7nPdYoHPdd5SOQ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xdmT9sejRDEyud8YFbEcjg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
JSX7i-cfoixVtnCx4BNb1g,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hic_sUwlw1NyAM6eG7x5RA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9PSimcw0YDdQP_Hr_CpDeg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uNzmm8lpdwOggqQ3Vu7vMA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8pc0HwU85IxFynFFdM7vrQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I20sRbcEK8Ib1YFQFMoERg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5Igwt99qrbgFQTR7jFC6WA,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KVq-1WEJNKK2NqFC7nUoRg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GePBM2lae-fkAKHcfbXafA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
qGuI5WK7-MVnPA6o2DGBAA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7S6m2YUMD3RqIdmkd1twcA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
i4X_iu_29PkhL2zsIRpueQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ddbDLzrMZxfKLjxtKOhWTA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FqEsXFhkFKCfMiz_QqUKTA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
VGhMTZyqmGmM4Lrn9i6yuQ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xsl-i1otDd3GXJEkkKJCaw,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PzbEhqo8uz2D-3OchHIPzQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BM0-dgPJMBMmcmO9PVCJfQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
K3ujPUNW6NNIZv_hRI_yrQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
gA5CuBxF-0CnOpGnryWJdQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
GGXtuLHpWWhkUpVynhFHWw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0vFCASHpp2VBeTuVus4MOg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PQ-6WWl4A0VkZzhRCEacVA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
podj1OWSL3oEJsOpGj8SUw,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
PXmR1MgOAWB066XH20HjxQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GqtMJxq5-7Xp1ZXXmahLaA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-ZhvQa5A-XSqZB3HH6TVw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
NaXqRvoW2Zg2wSghf9JqaA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VlfBIVmtmGYkTq1xbdBIDw,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
CNvPqN9pa5aJRn-Npcqgdg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
JRa9McAeE1W7XyoLNaGI3g,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0dIChGWBs9ueUXl0hhkw2w,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0vb_YDCtZo0Yk9zHF7rzSA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0LLaVEXjtW0aW0FzU9uRoA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4aHi_FH2eP9c25Smb35AZg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r4cRbcxqjvx7rDTsw0iAfQ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eressGqUoS0tapol9bv-CA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
jYtU-YTynMjgLRi2pYMwiA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ho6IK-8e6owpzRLpgqB2yQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
p1sX2UVxEjPzd92LtP3c4g,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
p4q6LcHoC-W8XoKfXNoJeQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HRTg-u2fBf_XzBSUgd6sqQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
pfTvVee_dAieMqoeomVtTg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
eI7bKGWMMdOFf3Nxo6Q4jw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1iJA5fYMDLjCE8PBrt4kMg,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
wAs-stW0HP6OXVXdpawnBQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0db71MbrvcJnyk71COCJBg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
gF5zLXzjQ0hqli5Xn3Pccw,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
lykHOB7mmtC05NzlhyvbpA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
K28O8R76bJFUt57ScN46Mw,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
_-TRcD1fi3Eq6U0tEb6Qnw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NQhPkGeHiljeg7tXPTHJeA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
_7OvxfAje3XDZuSzguF6iA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jNyjPyaGJVoaUuyQzWgILg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2to5b5taseO9zZ9tnQqhlw,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jj7bcQ6NDfKoz4TXwvYfMg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
kJ2aJFIJIK_Hnr8aj043kw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E_wJCQ9L_0w5tJyrvr0lJQ,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
uB_d4EZ6Jv1smugIhlIYhw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oiLe3lqMFaZtsSpRuIUChw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
lPAHpSIc2MvY06bWxrFRiw,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-0bUDim5OGuv8R0Qqq6J4A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5EWVJZd9cSAMwkrwgOFd6Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0EBR4wDqtkbMC-wghpctEg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
pa_Ft6pLLWo-w_iopBsu0g,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
HmieoxfEuZT91ojxluadZg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0_3hrGrrP-J5eeHRwQfZ6w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
za5sHh-jpdMtQEmmV8gbnw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
tEvGNTPLV01OiUt_SKn2Ww,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uMO2dbCPPXNlifLqmDcVhQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
XBpxFy0h7KE-GtKuCX2JQw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3fNGtIfuHwt0-DD9SSjO6Q,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0MQ3inDAuiq43TN9hw_Rbw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
vJPehU-xd1p_-L0O7IwTjQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
EEC7t11ciQ6XUjkudRbYSg,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6Q_WeP3JxYoFciwcjMStWw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35Om8exyCLHWeijbxDPB1w,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Jt1tVmCN1jwnXc3sSULqTQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Sodko0hlMg7F5doNJGKcWQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
wJGJt3NPaHvE-GMIeN-H5Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wEsor9I2DcyYoR3brlqIMw,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
H3IBlFr4WTmMupkUcX7cDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8bb8t2Y8y5vlMQ3dYi3Uvg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
I3KRHQvoLB6O_MZ2-UpynQ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
GVUtuBmDdvXxXtjrvHHJnQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
iYr8t8RVPCiWABBO4I6HgA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
iAHNZo6GF4C3N-z8u2C_ww,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51iJ7zyvay9N_COWV0is_g,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ubfD6-I73lP00v0fkx-keQ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
vuTdngoxZdbJdbno8IK3Kw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HLQ2dpyfLcva120pCSLvfA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
apEkYsUz31lI3tcJoC4HbA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9LWHrYjDQNjFSNH6VbSFrg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
EFxaUHb6UwOpsvIIdZk-Ng,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
fYSOdexjrBTiJRzKhZpBWA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
QTXksIu_qTiHBXYju0FjNg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1B5vpxnZYXKil_k5d5MpEQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
reMYkuDhLk4raAviOFtvOQ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
bsDkiuoIA7_ecWTjG6ifwA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LeTMz4hrsdHhiS-vNBj82A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hZnyMKyQY_EaFQ2Sq73AMg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nE-qMmKkYEuT0onFTLDFtg,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
JLAv7wuaVp9VSo2n_kHOlQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
b5sP47L2NiBXqbsiOnR7cw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TLFPee56Ki7cJKZ8zpl-Pw,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
R2M90cHdYRUYVB4VzA_fYg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
egewu6VzoA8uNG7IPmzmdA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
