attributes.Ambience.divey,attributes.Dietary Restrictions.vegan,attributes.Happy Hour,hours.Thursday.open,attributes.Order at Counter,attributes.Hair Types Specialized In.africanamerican,attributes.Hair Types Specialized In.kids,attributes.BYOB,hours.Friday.open,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Ambience.classy,attributes.By Appointment Only,attributes.Parking.lot,business_id,attributes.Ambience.touristy,attributes.Corkage,hours.Tuesday.open,attributes.Good For.brunch,categories,attributes.Waiter Service,hours.Monday.open,name,attributes.Parking.street,attributes.Ambience.hipster,attributes.BYOB/Corkage,attributes.Hair Types Specialized In.straightperms,attributes.Music.live,attributes.Dietary Restrictions.dairy-free,attributes.Music.background_music,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,attributes.Music.karaoke,attributes.Good For Dancing,review_count,attributes.Hair Types Specialized In.asian,state,attributes.Accepts Credit Cards,hours.Friday.close,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,hours.Thursday.close,attributes.Hair Types Specialized In.coloring,attributes.Good For.dessert,attributes.Music.video,attributes.Dietary Restrictions.halal,attributes.Takes Reservations,hours.Saturday.open,attributes.Ages Allowed,attributes.Ambience.trendy,attributes.Delivery,hours.Wednesday.close,attributes.Wi-Fi,open,city,attributes.Wheelchair Accessible,attributes.Dietary Restrictions.gluten-free,stars,attributes.Dietary Restrictions.kosher,type,attributes.Caters,attributes.Ambience.intimate,latitude,attributes.Good For.dinner,attributes.Coat Check,longitude,hours.Monday.close,attributes.Hair Types Specialized In.extensions,hours.Tuesday.close,hours.Saturday.close,attributes.Good for Kids,attributes.Parking.validated,hours.Sunday.open,attributes.Accepts Insurance,attributes.Music.dj,attributes.Dietary Restrictions.soy-free,attributes.Has TV,hours.Sunday.close,attributes.Ambience.casual,attributes.Hair Types Specialized In.perms,attributes.Dogs Allowed,attributes.Drive-Thru,attributes.Dietary Restrictions.vegetarian,hours.Wednesday.open,attributes.Noise Level,attributes.Smoking,attributes.Attire,attributes.Hair Types Specialized In.curly,attributes.Good For Groups,neighborhoods,attributes.Open 24 Hours,attributes.Ambience.romantic,attributes.Music.jukebox,attributes.Ambience.upscale
0,,,0.708333333333333,,,,,0.708333333333333,0,0,1,0,,1,oSKT5oZX1NWYaHwOWL5lag,0,0,0.708333333333333,0,"['Sushi Bars', 'Japanese', 'Restaurants']",1,0.708333333333333,Ichi Ban Japanese Restaurant & Sushi,0,0,yes_free,,,,,2,0,0,,,51,,AZ,1,0.895833333333333,1,0,1,"2815 N Central Ave
Phoenix, AZ 85004",0.875,,0,,,0,0.708333333333333,,0,0,0.875,no,1,Phoenix,1,,3.5,,business,0,0,33.4794762,0,,-112.0736809,0.875,,0.875,0.895833333333333,1,0,,,,,1,,1,,,,,0.708333333333333,average,,casual,,1,[],,0,,0
0,,,0.291666666666667,,,,,0.291666666666667,0,0,0,0,,1,QAe9UHKsxPdXQovBpaznMQ,0,,0.291666666666667,0,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']",0,0.291666666666667,Schlotzskys Deli,0,0,,,,,,1,0,0,,,13,,AZ,1,0.875,1,0,1,"2601 N Central Ave
Phoenix, AZ 85004",0.875,,0,,,0,0.333333333333333,,0,0,0.875,paid,0,Phoenix,1,,2.5,,business,1,0,33.476644,0,,-112.0736968,0.875,,0.875,0.875,1,0,0.375,,,,0,0.791666666666667,0,,,0,,0.291666666666667,average,,casual,,0,[],,0,,0
0,,,0.416666666666667,,,,,0.416666666666667,0,1,1,0,,1,q1nDSpmV-FdTBNj6UuZvTg,0,,0.416666666666667,0,"['Barbeque', 'Restaurants']",0,0.416666666666667,Honey Bear's BBQ,0,0,,,,,,2,0,0,,,237,,AZ,1,0.875,1,0,1,"2824 N Central Ave
Phoenix, AZ 85004",0.833333333333333,,0,,,0,0.416666666666667,,0,1,0.833333333333333,no,1,Phoenix,1,,3,,business,1,0,33.4796505,0,,-112.0742162,0.833333333333333,,0.833333333333333,0.875,1,0,0.416666666666667,,,,1,0.833333333333333,1,,0,,,0.416666666666667,average,,casual,,1,[],,0,,0
0,,1,0.666666666666667,,,,,0.666666666666667,0,1,2,1,,1,muCl5p-9ut1sY0aKeUeRhw,0,,0.666666666666667,0,"['Wine Bars', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']",1,0.666666666666667,Cheuvront,0,0,,,0,,1,2,0,0,0,0,187,,AZ,1,0.916666666666667,0,0,1,"1326 N Central Ave
Phoenix, AZ 85004",0.916666666666667,,0,0,,1,0.666666666666667,,1,0,0.916666666666667,no,0,Phoenix,1,,3.5,,business,1,0,33.4633319,1,0,-112.0741467,0.916666666666667,,0.916666666666667,0.916666666666667,0,0,0.666666666666667,,0,,1,0.875,0,,,,,0.666666666666667,quiet,no,casual,,1,[],,1,0,0
0,,1,0.458333333333333,,,,0,0.458333333333333,0,1,2,0,,0,oCA2OZcd_Jo_ggVmUx3WVw,0,,0.458333333333333,0,"['Bars', 'Music Venues', 'Arts & Entertainment', 'Nightlife', 'Sports Bars', 'Barbeque', 'Restaurants']",1,0.458333333333333,Alice Cooper'stown,1,0,no,,0,,1,2,0,0,0,0,409,,AZ,1,0.916666666666667,1,0,1,"101 E Jackson St
Phoenix, AZ 85004",0.875,,0,0,,1,0.458333333333333,,0,0,0.875,free,1,Phoenix,1,,3.5,,business,0,0,33.4448019849,1,0,-112.072117722,0.875,,0.875,0.916666666666667,1,0,0.458333333333333,,0,,1,0.75,1,,,,,0.458333333333333,loud,outdoor,casual,,1,[],,0,0,0
0,,,,,,,,,0,1,2,0,,1,eK6KGMKqU_4nB9RdayZD7Q,0,,,0,"['Mexican', 'Restaurants']",1,,Tee Pee Tap Room,0,0,,,,,,2,0,0,,,30,,AZ,1,,1,0,1,"602 E Lincoln St
Phoenix, AZ 85004",,,0,,,0,,,0,0,,,1,Phoenix,1,,2.5,,business,0,0,33.442472,0,,-112.065825,,,,,0,0,,,,,1,,0,,,,,,loud,,casual,,1,[],,0,,0
0,,,,,,,,,,1,2,0,,,jn3OgTqiQIFymRA9U0PTfQ,0,,,,"['American (New)', 'Restaurants']",1,,Arizona Baseball Club Restaurant,,0,,,,,,2,,,,,8,,AZ,1,,,,0,"401 E Jefferson St
Phoenix, AZ 85004",,,,,,1,,,0,0,,,1,Phoenix,,,3.5,,business,,0,33.4453626,,,-112.0674961,,,,,1,,,,,,1,,0,,,,,,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,0,0.458333333333333,0,1,2,0,,0,1-1VcGTL3GyCqUpXZLFTZA,0,0,0.458333333333333,0,"['American (Traditional)', 'Restaurants']",1,0.458333333333333,Friday's Front Row Sports Grill,1,0,yes_free,,,,,2,0,1,,,104,,AZ,1,0.916666666666667,0,0,1,"Chase Field
401 E Jefferson St
Phoenix, AZ 85004",0.916666666666667,,0,,,1,0.458333333333333,,0,0,0.916666666666667,free,1,Phoenix,1,,3,,business,0,0,33.4453626,1,,-112.0674961,0.916666666666667,,0.916666666666667,0.916666666666667,1,0,0.458333333333333,,,,1,0.916666666666667,1,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
0,,,0.3125,1,,,,0.3125,0,1,0,0,,1,odhXwWaYZvD_icIN6f_DbA,0,,0.3125,0,"['Greek', 'Mediterranean', 'Sandwiches', 'Restaurants']",0,0.3125,Athenian Express,0,0,,,,,,1,0,0,,,77,,AZ,1,0.708333333333333,1,0,1,"814 N Central Ave
Phoenix, AZ 85004",0.708333333333333,,0,,,0,0.333333333333333,,0,1,0.708333333333333,no,0,Phoenix,1,,3.5,,business,1,0,33.4575099,0,,-112.0741235,0.708333333333333,,0.708333333333333,0.666666666666667,1,0,,,,,0,,1,,,,,0.3125,average,,casual,,1,[],,0,,0
,,,,,,,,,0,0,0,,,0,avPNEqlXgyBvTXjb-ujQFA,,,,0,"['Italian', 'Pizza', 'Chicken Wings', 'Restaurants']",0,,Pizza Hut,0,,,,,,,1,0,0,,,7,,AZ,1,,1,0,1,"2835 N 16th St.
#103
Phoenix, AZ 85006",,,0,,,1,,,,1,,,1,Phoenix,0,,2,,business,0,,33.4794961,1,,-112.0469586,,,,,1,0,,,,,0,,,,,,,,,,casual,,1,[],,,,
0,,,,,,,,,0,0,0,0,,0,ldIxXmxD3Cku0vODGYb9dQ,0,,,0,"['Fast Food', 'Sandwiches', 'Restaurants']",0,,Subway,0,0,,,,,,1,0,0,,,7,,AZ,1,,0,0,1,"2835 N 16th St
Suite 5
Phoenix, AZ 85006",,,0,,,0,,,0,0,,,1,Phoenix,1,,2.5,,business,1,0,33.4794961,0,,-112.0469586,,,,,1,0,,,,,0,,0,,,,,,loud,,casual,,1,[],,0,,0
0,,,0.416666666666667,,,,0,0.416666666666667,0,0,2,0,,1,hWhVP-28LYP3llaMlAJ_JA,0,,0.416666666666667,0,"['Mexican', 'Restaurants']",1,0.416666666666667,Rosita's Place,0,0,no,,,,,1,0,0,,,214,,AZ,1,0.916666666666667,0,0,1,"2310 E Mcdowell Rd
Phoenix, AZ 85006",0.916666666666667,,0,,,1,0.375,,0,0,0.916666666666667,no,1,Phoenix,1,,4,,business,1,0,33.466086,1,,-112.0323491,0.916666666666667,,0.916666666666667,0.958333333333333,1,0,0.333333333333333,,,,0,0.875,1,,,,,0.416666666666667,average,,casual,,1,[],0,0,,0
0,,,0.208333333333333,,,,,0.208333333333333,0,0,0,0,,1,ixTr1qXUFGTzyaZUuCDDvg,0,,0.208333333333333,0,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']",0,0.208333333333333,Whataburger,0,0,,,,,,1,0,0,,,31,,AZ,1,0,1,0,1,"737 East McDowell Road
Phoenix, AZ 85006",0,,0,,,0,0.208333333333333,,0,0,0,no,1,Phoenix,,,3,,business,0,0,33.4654334,0,,-112.063548,0,,0,0,1,0,0.208333333333333,,,,0,0,0,,,1,,0.208333333333333,quiet,,casual,,1,[],,0,,0
,,,0.4375,,,,0,0.4375,0,1,0,,,1,ZoQAOnEFnyHjSpomtfqesA,,,0.4375,0,"['Sandwiches', 'Restaurants']",0,0.4375,That's A Wrap,0,,no,,,,,1,0,0,,,84,,AZ,1,0.708333333333333,1,0,1,"2022 N 7th St
Phoenix, AZ 85006",0.708333333333333,,0,,,0,0.4375,,,0,0.708333333333333,,0,Phoenix,1,,4,,business,,,33.4701393,0,,-112.0654347,0.708333333333333,,0.708333333333333,0.625,1,0,,,,,,,,,,,,0.4375,,,casual,,0,[],,,,
0,,,0.375,,,,0,0.375,0,0,1,0,,1,apCfJVnRyaw6oVUBKujpUQ,0,,0.375,0,"['Grocery', 'Mexican', 'Food', 'Ethnic Food', 'Specialty Food', 'Restaurants']",0,0.375,La Tolteca Mexican Foods,0,0,no,,,,,1,0,0,,,155,,AZ,1,0.833333333333333,1,0,1,"1205 E Van Buren St
Phoenix, AZ 85006",0.833333333333333,,0,,,0,0.375,,0,0,0.833333333333333,free,1,Phoenix,1,,4,,business,1,0,33.45107,0,,-112.055957,0.833333333333333,,0.833333333333333,0.833333333333333,1,0,0.375,,,,1,0.791666666666667,1,,0,,,0.375,average,,casual,,1,[],,0,,0
1,,,0.458333333333333,,,,,0.458333333333333,0,0,1,0,,1,ykfTh6HI219NoMsWBxulxw,0,0,0.458333333333333,0,"['Chinese', 'Restaurants']",1,0.458333333333333,Gourmet House Of Hong Kong,0,0,yes_free,,,,,1,0,0,,,94,,AZ,1,0.916666666666667,1,0,1,"1438 E McDowell Rd
Phoenix, AZ 85006",0.895833333333333,,0,,,0,0.458333333333333,,0,0,0.895833333333333,no,1,Phoenix,1,,3.5,,business,1,0,33.466043,0,,-112.05026,0.895833333333333,,0.895833333333333,0.916666666666667,1,0,0.458333333333333,,,,1,0.875,0,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
,,,,,,,,,0,1,2,,,,McdTNj-TUMOlfkHwQWs4rg,,,,0,"['Mexican', 'Restaurants']",,,Tacos Mexico,,,,,,,,1,0,,,,3,,AZ,1,,0,,1,"2333 N 16th St
Phoenix, AZ 85006",,,0,,,0,,,,0,,,1,Phoenix,,,4.5,,business,,,33.4737734,0,,-112.04749,,,,,1,,,,,,1,,,,,,,,,,casual,,1,[],,,,
0,,1,0.708333333333333,,,,0,0.708333333333333,0,1,2,0,,0,tb24fvNJfHhyKEXkKn12Xw,0,0,0.708333333333333,1,"['Nightlife', 'Bars', 'American (Traditional)', 'Diners', 'Restaurants']",1,,Welcome Diner,1,1,yes_free,,0,,1,2,0,0,0,0,434,,AZ,1,0.0833333333333333,0,0,1,"924 E Roosevelt St
Phoenix, AZ 85006",0.0833333333333333,,0,0,,0,0.708333333333333,,0,0,0.0833333333333333,no,1,Phoenix,0,,4.5,,business,0,0,33.4588421,0,0,-112.0609975,,,0.0833333333333333,0.0833333333333333,1,0,0.708333333333333,,0,,0,0.0833333333333333,0,,,0,,0.708333333333333,average,outdoor,casual,,1,[],,0,0,0
0,,,0.25,,,,,0.25,0,0,1,0,,1,VXIkI9_EbDbYHeO9IzKjJg,0,,0.25,0,"['Food', 'Grocery', 'Mexican', 'Restaurants']",0,0.25,Los Altos Ranch Market,0,0,no,,,,,1,0,0,,,145,,AZ,1,0.958333333333333,1,0,1,"1602 E Roosevelt Rd
Phoenix, AZ 85006",0.958333333333333,,0,,,0,0.25,,0,0,0.958333333333333,no,1,Phoenix,1,,4.5,,business,1,0,33.4599088,0,,-112.04608,0.958333333333333,,0.958333333333333,0.958333333333333,1,0,0.25,,,,1,0.958333333333333,1,,,,,0.25,average,,casual,,1,[],0,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,0,2,0,,1,VKxn7zmp8nOYT-ZHFZTjgA,0,,0.458333333333333,0,"['Seafood', 'Fish & Chips', 'Mexican', 'Restaurants']",1,0.458333333333333,Mariscos Ensenada,0,0,,,,,,2,0,0,,,29,,AZ,1,0.916666666666667,0,0,1,"2019 N 16th St
Phoenix, AZ 85006",0.875,,0,,,1,0.458333333333333,,0,0,0.875,free,1,Phoenix,1,,4.5,,business,0,0,33.470153,1,,-112.0474211,0.875,,0.875,0.916666666666667,1,0,0.458333333333333,,,,1,0.875,1,,0,,,0.458333333333333,average,,casual,,1,[],,0,,0
1,,,0.416666666666667,,,,,0.416666666666667,0,0,0,0,,1,rbiRLiFTG098z9JaK3Nshw,0,,0.416666666666667,0,"['Latin American', 'Salvadoran', 'Restaurants']",1,0.416666666666667,Guanaquito Restaurant,0,0,,,,,,1,0,0,,,79,,AZ,1,0.854166666666667,0,0,1,"1436 E McDowell Rd
Phoenix, AZ 85006",0.854166666666667,,0,,,1,0.416666666666667,,0,0,0.854166666666667,no,1,Phoenix,1,,4.5,,business,0,0,33.4659637,1,,-112.0506694,0.854166666666667,,0.854166666666667,0.854166666666667,1,0,0.416666666666667,,,,1,0.854166666666667,0,,,,,0.416666666666667,average,,casual,,1,[],,0,,0
1,,,0.4375,,,,0,0.4375,0,0,1,0,,1,cgNIBHS2mLdbTRiodAT6EQ,0,,0.4375,0,"['Mexican', 'Restaurants']",1,0.4375,Tacos De Juarez,0,0,no,,,,,1,0,0,,,86,,AZ,1,0.875,1,0,1,"1017 N 7th St
Phoenix, AZ 85006",0.875,,0,,,0,0.333333333333333,,0,0,0.666666666666667,free,1,Phoenix,1,,4,,business,1,0,33.459347,0,,-112.064755,0.666666666666667,,0.666666666666667,0.875,1,0,0.333333333333333,,,,1,0.875,0,,0,,,0.4375,average,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,1,0,,1,SZvYxcvYYVRue9MXcEDjsA,0,,,0,"['Bakeries', 'Food', 'American (Traditional)', 'Restaurants']",1,,Coco's Family Restaurant,0,0,,,,,,1,1,0,,,48,,AZ,1,,0,0,1,"2026 N 7th St
Phoenix, AZ 85006",,,0,,,0,,,0,0,,free,1,Phoenix,1,,3.5,,business,0,0,33.4708674,0,,-112.0653819,,,,,1,0,,,,,0,,1,,,,,,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,0,0.458333333333333,0,1,2,0,,1,5-X03Zc0nN7U5eoe8uFUdw,0,,0.458333333333333,0,"['American (New)', 'Restaurants']",1,0.458333333333333,Coronado Cafe,0,0,no,,,,,2,0,0,,,174,,AZ,1,0.875,1,0,1,"2201 N 7th St
Phoenix, AZ 85006",0.833333333333333,,0,,,1,0.458333333333333,,0,1,0.833333333333333,free,0,Phoenix,1,,4,,business,1,1,33.4713,1,,-112.064761,0.604166666666667,,0.833333333333333,0.875,0,0,0.416666666666667,,,,0,0.625,0,,1,,,0.458333333333333,average,,casual,,0,[],,0,,0
0,,,,,,,,,1,1,0,0,,1,0De3TQ_uSOXwgduKL0va3w,0,,,0,"['Fast Food', 'Restaurants']",1,,Sonic Drive-In,0,0,,,,,,1,0,0,,,14,,AZ,1,,0,0,1,"748 E Mcdowell Rd
Phoenix, AZ 85006",,,0,,,0,,,0,0,,no,1,Phoenix,0,,3.5,,business,0,0,33.4661987,0,,-112.0632154,,,,,1,0,,,,,0,,0,,,1,,,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,1,,,,0.458333333333333,0,0,0,0,0,1,R6aazv8FB-6BeanY3ag8kw,0,,0.458333333333333,0,"['American (Traditional)', 'Shopping', 'Comfort Food', 'Antiques', 'Restaurants']",1,0.458333333333333,MacAlpine's Soda Fountain,0,0,,,,,,1,0,0,,,235,,AZ,1,0.833333333333333,1,0,1,"2303 N 7th St
Phoenix, AZ 85006",0.791666666666667,,0,,,1,0.458333333333333,,0,0,0.791666666666667,no,1,Phoenix,1,,3.5,,business,0,0,33.473125,0,,-112.0650914,0.791666666666667,,0.791666666666667,0.833333333333333,1,0,0.458333333333333,,,,0,0.791666666666667,1,,,0,,0.458333333333333,average,,casual,,1,[],,0,,0
1,,,0.375,,,,,0.375,0,1,0,0,,0,Xo9Im4LmIhQrzJcO4R3ZbA,0,,0.375,0,"['Mexican', 'Restaurants']",0,0.375,Rito's Market & Mexican Take Out,1,0,,,,,,1,0,0,,,219,,AZ,1,0.708333333333333,1,0,1,"907 N 14th St
Phoenix, AZ 85006",0.708333333333333,,0,,,0,0.416666666666667,,0,0,0.708333333333333,no,1,Phoenix,1,,4.5,,business,0,0,33.4579361,0,,-112.0520629,0.666666666666667,,0.708333333333333,0.666666666666667,1,0,,,,,0,,0,,,,,0.375,average,,casual,,0,[],,0,,0
,,,,,,,,,0,0,,,,,TNKr6FelsEqOHnatOgWhog,,,,0,"['Burgers', 'Fast Food', 'Restaurants']",0,,Wendy's,,,,,,,,1,0,,,,3,,AZ,1,,0,,1,"2346 E McDowell Rd
Phoenix, AZ 85006",,,0,,,0,,,,0,,,1,Phoenix,,,4.5,,business,,,33.4660683,0,,-112.0306582,,,,,1,,,,,,1,,,,,1,,,,,casual,,1,[],,,,
1,,,0.375,,,,,0.375,0,0,1,0,,1,NYBx4sdSVrN-I5Q8RfLMPg,0,,0.375,0,"['Seafood', 'Mexican', 'Restaurants']",1,0.375,San Carlos Bay Seafood Restaurant,0,0,,,,,,2,0,0,,,42,,AZ,1,0.875,1,0,1,"1901 E McDowell Rd
Phoenix, AZ 85006",0.875,,0,,,0,0.375,,0,0,0.875,no,1,Phoenix,1,,4,,business,0,0,33.4655407,0,,-112.0409279,0.875,,0.875,0.875,1,0,0.375,,,,0,0.875,0,,,,,0.375,average,,casual,,1,[],,0,,0
0,,,0.416666666666667,,,,,0.416666666666667,0,0,2,0,,1,Cp6JGY5YIRncTV_My9nf9g,0,,0.416666666666667,0,"['Seafood', 'Mexican', 'Restaurants']",1,0.416666666666667,Mariscos Playa Hermosa,0,0,,,,,,2,0,0,,,287,,AZ,1,0.875,1,0,1,"1605 E Garfield St
Phoenix, AZ 85006",0.833333333333333,,0,,,1,0.416666666666667,,0,0,0.833333333333333,free,1,Phoenix,1,,4,,business,1,0,33.4575264,0,,-112.0472803,0.833333333333333,,0.833333333333333,0.875,1,0,0.416666666666667,,,,1,0.875,1,,,,,0.416666666666667,average,,casual,,1,[],,0,,0
,,,,,,,,,,1,2,,,0,04HakCR6gEeRYNAoKxkppQ,,,,,"['Mexican', 'Restaurants']",1,,Hacienda Restaurant,0,,,,,,,1,,0,,,4,,AZ,1,,,0,1,"1602 E Mcdowell Rd
Phoenix, AZ 85006",,,,,,0,,,,,,,1,Phoenix,,,3,,business,,,33.4660319,,,-112.0473925,,,,,0,0,,,,,,,,,,,,,,,casual,,1,[],,,,
,,,,,,,,,,1,0,,,,ITyAEjIw9ekv0wXpGHQF1Q,,,,,"['Fast Food', 'Sandwiches', 'Restaurants']",,,Subway,,,,,,,,1,,,,,6,,AZ,1,,,,1,"5024 E McDowell Rd
Phoenix, AZ 85008",,,,,,0,,,,0,,free,1,Phoenix,,,3.5,,business,1,,33.4658505,,,-111.9730379,,,,,0,,,,,,0,,,,,0,,,quiet,,casual,,0,[],,,,
0,,,,,,,,,0,0,0,0,,1,q2SZa5g85758iW1L9sSL1g,0,,,0,"['Latin American', 'Salvadoran', 'Restaurants']",1,,Eliana's Restaurant,0,0,,,,,,1,0,0,,,60,,AZ,1,,1,0,1,"1627 N 24th St
Phoenix, AZ 85008",,,0,,,0,,,0,0,,no,1,Phoenix,1,,4,,business,0,0,33.4668576,0,,-112.0298525,,,,,1,0,,,,,0,,1,,,,,,quiet,,casual,,1,[],,0,,0
1,,,,,,,,,0,1,0,0,,1,po5FyERB4lUZNnBIwnhFlg,0,,,0,"['American (Traditional)', 'Fast Food', 'Restaurants']",1,,Sonic Drive-In,0,0,,,,,,1,0,0,,,27,,AZ,1,,1,0,1,"5002 E Mcdowell Rd
Phoenix, AZ 85008",,,0,,,0,,,0,0,,no,1,Phoenix,0,,3,,business,0,0,33.4661343,0,,-111.973718,,,,,1,0,,,,,0,,0,,,1,,,quiet,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,0,I2IofjP2sHZUkv7pcoc33A,0,,,0,"['Burgers', 'Restaurants']",0,,Burger King,0,0,,,,,,2,0,0,,,6,,AZ,1,,0,0,1,"3164 E McDowell Rd
Phoenix, AZ 85008",,,0,,,0,,,0,0,,,1,Phoenix,,,3,,business,0,0,33.466085,0,,-112.013243,,,,,1,0,,,,,1,,0,,,1,,,average,,casual,,1,[],,0,,0
0,,,0.479166666666667,,,,,0.479166666666667,0,0,2,0,,1,_RBUU1y4yJrK0SPAd8z0-w,0,0,0.479166666666667,0,"['Indian', 'Buffets', 'Event Planning & Services', 'Venues & Event Spaces', 'Restaurants']",1,0.479166666666667,Indian Delhi Palace,1,0,yes_free,,,,,2,0,0,,,188,,AZ,1,0.916666666666667,1,0,1,"5104 E McDowell Rd
Phoenix, AZ 85008",0.916666666666667,,0,,,1,0.479166666666667,,0,0,0.916666666666667,no,1,Phoenix,1,,3.5,,business,1,0,33.4657562,1,,-111.9718284,0.916666666666667,,0.916666666666667,0.916666666666667,1,0,0.479166666666667,,,,0,0.916666666666667,1,,,,,0.479166666666667,average,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,0,WyJuGTwFwoN0k8iX8FsqYw,0,,,0,"['Fast Food', 'Restaurants']",0,,Jack-In-the Box Drive Thru,0,0,,,,,,1,0,0,,,4,,AZ,1,,0,0,1,"1001 N 24th St
Phoenix, AZ 85008",,,0,,,0,,,0,0,,no,1,Phoenix,,,3,,business,0,0,33.458744,0,,-112.029827,,,,,1,0,,,,,0,,0,,,,,,average,,casual,,1,[],,0,,0
0,,,0.458333333333333,,,,,0.458333333333333,0,0,2,0,,1,PEHJjxdw11TGFma9Zhz3ng,0,,0.458333333333333,0,"['Restaurants', 'Italian']",1,0.458333333333333,Red Devil Italian Restaurant & Pizzeria,0,0,,,,,,2,0,0,,,131,,AZ,1,0.958333333333333,0,0,1,"3102 E McDowell Rd
Phoenix, AZ 85008",0.916666666666667,,0,,,1,0.458333333333333,,0,0,0.916666666666667,free,1,Phoenix,1,,4,,business,1,0,33.466124,1,,-112.015464,0.916666666666667,,0.916666666666667,0.958333333333333,1,0,0.458333333333333,,,,1,0.916666666666667,1,,,,,0.458333333333333,average,,casual,,1,[],,0,,0
,,,,,,,,,0,,0,,,0,zU8IfotOLryhaz5okWx6cA,,,,0,"['Seafood', 'Fish & Chips', 'Restaurants']",0,,Pete's Fish & Chips,0,,,,,,,1,0,0,,,5,,AZ,1,,0,0,1,"3715 E Van Buren St
Phoenix, AZ 85008",,,0,,,0,,,,0,,,0,Phoenix,,,3,,business,,,33.4509955,0,,-112.0013904,,,,,1,0,,,,,,,,,,,,,,,casual,,1,[],,,,
0,,,0.333333333333333,,,,,0.333333333333333,0,1,0,0,,0,h2ewvzx8enIwYhNbtIpcZw,0,,0.333333333333333,0,"['Sandwiches', 'Restaurants']",0,0.333333333333333,Gateway Cafe,0,0,,,,,,1,0,0,,,6,,AZ,1,0.625,1,0,1,"410 N 44th St Ste 180
Phoenix, AZ 85008",0.625,,0,,,0,,,0,1,0.625,,1,Phoenix,1,,2.5,,business,1,0,33.4528001,0,,-111.9898455,0.625,,0.625,,1,0,,,,,0,,0,,,,,0.333333333333333,quiet,,casual,,1,[],,0,,0
0,,,0.416666666666667,,,,,0.416666666666667,0,0,1,0,,1,xfk9eY8gmwn8qsbyd-W6lQ,0,,0.416666666666667,0,"['Barbeque', 'Restaurants']",0,0.416666666666667,Honey Bear's BBQ,0,0,,,,,,1,0,0,,,177,,AZ,1,0.875,1,0,1,"5012 E Van Buren St
Phoenix, AZ 85008",0.833333333333333,,0,,,0,0.416666666666667,,0,1,0.833333333333333,no,1,Phoenix,1,,3,,business,1,0,33.4514039,0,,-111.973603,0.833333333333333,,0.833333333333333,0.875,1,0,0.416666666666667,,,,1,0.833333333333333,1,,0,,,0.416666666666667,average,,casual,,1,[],,0,,0
0,,,,,,,,,1,0,0,0,,1,_gXpjRIjb5fv5f5IVGXvsw,0,,,1,"['Fast Food', 'Restaurants']",0,,Del Taco,0,0,,,,,,1,0,0,,,24,,AZ,1,,0,0,1,"1628 N 44th St
Phoenix, AZ 85008",,,0,,,0,,,0,0,,no,1,Phoenix,1,,3,,business,0,0,33.466688,0,,-111.987753,,,,,1,0,,,,,0,,1,,,1,,,average,,casual,,1,[],,0,,0
0,,,,,,,,,0,0,0,0,,1,11TvD4sCfA8GEqLDANpbSQ,0,,,0,"['Mexican', 'Restaurants']",1,,Los Jarritos Restaurant,0,0,,,,,,1,0,0,,,14,,AZ,0,,1,0,1,"4630 E Van Buren St
Phoenix, AZ 85008",,,0,,,0,,,0,0,,no,1,Phoenix,1,,3.5,,business,0,0,33.4513465,0,,-111.9810889,,,,,1,0,,,,,0,,0,,,,,,average,,casual,,1,[],,0,,0
1,,,0.416666666666667,,,,,0.416666666666667,0,0,0,0,,1,ZAgPh4v-oOb1g6cdlkKI0g,0,,0.416666666666667,0,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']",0,0.416666666666667,Phoenix House Of Pizza And Subs,1,0,,,,,,1,0,0,,,13,,AZ,1,0.666666666666667,1,0,1,"326 N 48th St
Phoenix, AZ 85008",0.666666666666667,,0,,,1,,,0,0,0.666666666666667,no,1,Phoenix,1,,3.5,,business,1,0,33.4518,0,,-111.9789,0.666666666666667,,0.666666666666667,,1,0,,,,,1,,0,,,,,0.416666666666667,average,,casual,,1,[],,0,,0
