business_id,takeout,drivethru,caters,noiselevel,takesreservations,delivery,hastv,outdoorseating,attire,alcohol,waiterservice,acceptscreditcards,goodforkids,goodforgroups,pricerange,rating_category
tzGPZyGuFT3dCT1Wpn9JQA,,,,,,,,,casual,,f,t,t,,1,high
2B_d3DU5kKfIjzdnAbiV8w,,,,,,,,,,,,,,,,low
84FqEj70SuGW22I2l6SxdQ,t,,,,f,f,t,f,casual,,,t,t,t,2,
0NlTmTzKYXbE6Hx2iGEb5A,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,
GQck1WKEOYjgQReVLeCTHQ,t,,,very_loud,f,t,,,casual,none,f,t,f,f,2,low
b3UDdzVGS7iGeP378k9QTw,t,,f,average,f,f,f,f,casual,,f,t,t,t,1,
YrUSzn3mh5croAXg9zKMGA,t,,,loud,t,t,t,f,casual,beer_and_wine,f,t,t,t,1,low
_EdSQOkATuCtZ5y5A2m0rw,t,,f,quiet,f,f,t,f,casual,none,f,t,t,t,1,
jAmTqXshpOUy37xd6FG2SQ,t,,t,,f,t,f,f,casual,none,f,t,t,t,1,
_oylByc6iTONI5lokMfYHQ,t,,,,f,f,t,f,casual,none,f,t,t,t,1,
hXbt0ZWqK-MuCJJXiNnqpA,t,,f,average,f,f,f,f,casual,none,f,t,t,t,1,low
2bFBzziB3_yTGYcUerd9nw,t,,f,average,f,t,t,f,casual,none,t,t,t,t,1,low
CLKQTILUAauaLysEiWMtfQ,t,,f,,f,t,,f,casual,,,t,t,t,1,low
OS-lEge1e3B_uKyA0mhhpg,t,t,f,average,f,f,f,f,casual,none,f,t,t,t,1,low
z3zcsnK26QhC7TqDX73zvA,t,,f,average,t,f,t,f,casual,full_bar,t,t,t,t,2,
jZ9J99onAgRfwa5XeaQGSg,t,f,f,loud,f,f,f,f,casual,none,t,t,t,t,1,low
lmVcr5vBW8DJ7NT7xezynA,t,,,,f,f,f,t,casual,none,f,t,t,t,1,low
Co-sJv4GNxILkF79ZMLq-Q,t,,,average,f,f,f,t,casual,none,f,t,t,f,1,low
vYvT8J9uEh4Fqt7f9ILKlA,t,,f,average,f,f,t,t,casual,full_bar,t,t,f,t,2,
aBIehjKe7ggNktbC0t-S5A,t,,f,average,f,f,f,f,casual,none,f,t,t,t,1,low
q5fVx1YjEe38Ni-QoiNAqg,t,t,f,loud,f,f,f,f,casual,none,f,t,t,t,1,low
bLbZRs9Kcy1aXsdRWYJIgg,t,f,f,average,f,t,t,f,casual,none,,t,t,t,2,low
dA8ChVhKJ9tdF2GCNCeeww,t,t,f,average,f,f,f,f,casual,none,f,t,t,t,1,
8NoAiZz7Cv0NO57pbpT05w,t,,f,,f,f,f,f,casual,none,f,t,,,1,
vYEUEID47mgenrTBsvL9Xw,t,,,,f,f,,t,casual,full_bar,t,t,t,t,1,low
2VWIaLtfqH7eXWsP4A_YXQ,t,,,very_loud,f,t,f,f,casual,none,f,t,f,f,3,
YmDVXpPUpzSpzujZuYrtpg,t,t,f,average,f,f,f,t,casual,none,t,t,t,t,1,low
dPg69r5nLzEmug0OvNfkmQ,t,,t,quiet,f,t,f,f,casual,none,f,t,t,t,1,low
jmD-Q7bfsd6Zf2OrFmcxWw,t,t,,,f,f,f,f,casual,none,f,t,t,t,1,low
-f5EhKQb7jPtDl1eYDwV0w,t,,t,loud,f,t,f,,casual,,f,t,t,t,2,low
WoVSXiMUMEmJntOCgk39Eg,t,t,,average,f,f,f,f,casual,,,t,t,t,1,
vz2zQQSjy-NnnKLZzjjoxA,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,1,low
JzoFgoeHRShw6BcMZVBA4w,t,,f,average,f,f,f,f,casual,none,f,t,t,f,1,low
2lLPZQMDbMFSDDJCd-5dsw,t,,f,average,f,f,f,f,casual,none,f,t,t,f,2,low
t_0576Esa58pcLHCEpj31A,t,f,f,average,f,f,t,t,casual,full_bar,t,t,t,t,2,low
WzbFGc_YmDeCuRWDrGCNKQ,t,f,,average,f,f,f,f,casual,none,f,t,t,f,1,low
5AQdjtfMzJYJe8A8rZU8Vw,t,,,average,,,t,f,casual,,,t,t,t,2,
hCrgxGV0uilNV_tMHD-1fQ,t,f,f,quiet,f,t,t,f,casual,none,t,t,t,t,1,
gisqm25gjoAxutucBYnRKQ,t,t,f,very_loud,f,f,t,f,casual,none,f,t,t,t,1,
iMVShfSP-6FE_8k-MDJfYQ,t,,,,f,f,,t,casual,none,t,f,f,f,2,
ysPpFXooSEtwHkIdcOd4Kg,t,,t,quiet,t,t,t,f,casual,beer_and_wine,t,t,t,t,1,
gZAL617H02f32HmY9kpvKA,t,,,average,f,f,t,f,casual,beer_and_wine,f,t,t,t,2,
jyTPJVoN3a9bXoq-HHB9oQ,t,,f,average,f,f,t,f,casual,beer_and_wine,f,t,t,t,1,
-_npP9XdyzILAjtFfX8UAQ,t,,f,average,f,f,t,f,casual,none,t,t,t,t,1,
JzKG_Upd49TVOneDmesELw,,,,,,,,,casual,,,,f,t,,high
YowLDN2YEKVJpHv0Loqm5A,t,,f,average,f,f,f,f,casual,none,f,t,f,f,2,low
vJOzlJdQjNT4YIh3KriqsA,,,,,,,,f,casual,,t,t,t,t,1,low
sbX5NhQIuNQTZ6Y6vpoFMA,t,,,average,f,f,t,f,casual,beer_and_wine,t,t,t,t,1,low
QlEU-1VCqJbTzSf8mFAZUg,t,,,,f,f,,f,casual,full_bar,t,t,f,f,2,low
E0Gi93pSbrJVnQcV8JE8RQ,t,,,,t,,,t,casual,none,t,t,t,t,2,
tvyOw9dBJ-ds5fEXMTjzfQ,t,,,,t,f,,t,casual,full_bar,t,t,f,t,2,
qWAvx3yktyMQixSh4K0Dog,,,,,,,,,casual,,t,t,,,2,low
2VpSPb8IVXNqyVY5n7caGg,t,,f,very_loud,f,f,f,f,casual,none,f,t,t,f,2,low
hUvLxFBm2e2rWyUfqwvl-A,t,,,,,,,,,,,,t,,,low
oWb5JjxoPaFSmpGwJ3-Ntg,t,,f,loud,f,f,t,f,casual,full_bar,f,t,t,f,1,low
OL9p2tme85Sd3d8mCiSOxw,t,,,loud,f,f,t,f,casual,full_bar,t,t,f,f,2,low
8UhKnPs2Jvz7vjzqYCTcWg,t,,t,quiet,f,f,f,f,casual,none,f,t,t,t,1,low
KqsvvlzoJH3TUrk_vlbcsQ,f,f,f,loud,t,f,t,t,casual,none,t,t,f,t,3,low
HbzAtY5PD6rMifst65PzQg,t,,,,f,,,t,casual,full_bar,t,t,t,t,2,low
7_w9XmNhl_l0N3jN3F-qTQ,t,t,,,f,f,f,f,formal,none,,t,t,t,1,low
Fg5VkQsHRm7V1Hq9GEsUBg,t,,f,average,t,f,t,f,casual,full_bar,t,t,t,t,2,low
Q5diW79GD0MSJ10j1HCf8Q,f,,,,f,,,f,,beer_and_wine,t,,,t,1,low
kvRA6hu6FC51vBKY7Kp9GQ,t,,f,loud,f,f,t,t,casual,full_bar,t,t,t,t,2,
J7ZNnzbCoyMqd-y608wl6A,t,,,,f,t,,t,casual,none,f,t,t,t,1,low
QXWXLEVGeONoZHLmHuFemQ,t,t,f,average,f,f,f,t,casual,none,t,t,t,t,1,low
PejTHpMkh8sJZGdGaZuPpw,t,,t,loud,f,f,t,f,casual,full_bar,t,t,t,t,2,low
z-5F-tlpAUci4obI3Gl2ow,t,,f,loud,f,f,f,f,casual,beer_and_wine,t,t,t,t,1,low
JUlwoai_WikznIEQ7XCENA,t,,,,f,f,,f,casual,none,f,t,t,f,2,low
Jg3COi2_fHG7urLHTKvP1g,,,,,t,f,,t,casual,full_bar,t,t,t,t,2,
v48aS-Z-nw6o9qsHdHz8zA,t,,f,average,t,f,t,f,casual,full_bar,t,t,t,t,2,
XmJtUUTpgmeYQs_69uZ89Q,t,,t,quiet,f,,f,t,casual,none,,t,,,1,
YxLiLBNTm4cOg7OlKKLmVw,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,
o5Ej_N6wXbYPaZ5h1wqfDg,f,,f,very_loud,f,f,t,t,casual,none,f,t,t,t,2,
TO2a5gXGGAU8Uq67bzqE-w,,,,,,f,,f,casual,,,t,,,1,
MPmSoEd46WXqhN-5rw7Yqw,t,,,,t,t,t,t,casual,full_bar,t,t,t,t,2,
hQZGxLGcqSWb89ZFhdExjA,t,,f,loud,t,,f,f,casual,none,f,t,f,f,1,
QAUDLYNxhHGdUn5YP7au_w,t,,,,,,,f,casual,none,t,t,t,t,1,
mW1gB2DmBe__AEVgCoTgjw,t,,t,average,f,f,f,f,casual,none,f,t,t,t,1,low
yyuy1kimJHK2RsizjvgUNQ,t,t,f,quiet,f,f,f,t,casual,none,f,t,t,t,1,low
GrUh2Jo6sL3wllrtZY4zmg,,,f,,f,f,,f,casual,,f,,,,,low
zn_gLMU-Lr3wleSPd-nmbg,,,,,f,,,,,,,t,,,1,
jCaQauhwHFyjOSlCutqUnA,t,,t,average,f,f,t,t,casual,full_bar,t,t,t,t,2,low
4BcuZj2ETMxUs48PLPwKxQ,t,,,,,f,t,f,casual,full_bar,t,t,t,t,2,low
N_xmefo_3IIGa7ovAwH78Q,t,t,f,average,f,f,f,f,casual,none,f,t,t,t,1,low
euSK0uPFinytVDR_UROMTA,t,,t,average,f,f,f,t,casual,none,f,t,t,t,1,low
8w7Q0cSYssJGDI9WVxJB_w,t,,,,t,f,,t,casual,beer_and_wine,t,t,t,f,2,low
bKr2DfxkmVNSWM2ZrjMT_A,t,,f,loud,f,f,f,f,casual,none,f,t,t,t,2,low
KyS6qEcU8BBuFRqSGwINFw,t,,f,quiet,f,f,t,f,casual,none,t,t,t,t,2,low
IzA5qhgjpD-SeRS2Ei5NOA,t,,,,f,,,f,casual,none,f,t,t,t,1,low
cjFDprdEXbDDdraONMy5Pg,t,,f,quiet,f,f,f,t,casual,none,f,f,t,t,1,low
zAoFrUwRVdSrvYWNB5e5Jw,t,,f,average,f,f,t,f,casual,full_bar,t,t,f,f,2,low
-JpZiiGPKOuCEiODGNyovw,t,f,f,average,f,f,f,f,casual,none,f,t,t,f,1,low
SAS7V55TcgZSTJ21ZnXqmQ,t,,f,very_loud,f,f,t,f,casual,full_bar,t,t,t,f,2,low
eSKM83PlRBUAZ0fsYvYuLg,t,,f,very_loud,f,f,f,f,casual,none,f,t,t,f,1,low
Yhe351NgKDMnLZzIp9_A-Q,t,,f,average,f,f,t,t,casual,beer_and_wine,f,t,t,t,2,
vBDVxjMtXzZ8GUhV-1L3Jw,t,,f,average,f,f,t,f,casual,full_bar,t,t,t,t,2,
LDf-QgB7c3YrT4klCo2uEA,t,,,,t,f,,t,casual,full_bar,t,t,t,t,2,
qr1u2QOYqR_53oUJQWgftQ,t,,t,quiet,f,t,f,f,casual,none,t,t,t,f,2,
3NsfdaGfkhQbRrjjoYhTew,,,,,,,,,,,,t,,t,,
LGkmUbymiNBzX99MxVAV4g,t,,t,quiet,f,t,t,f,casual,beer_and_wine,t,t,t,t,2,
X3NvTA98paIkjT4-bcXpLA,t,,,,t,f,t,t,casual,full_bar,t,t,f,t,2,
hkKvb6oXxn8ygoP5fFln1g,t,,,very_loud,f,f,,t,casual,full_bar,t,t,f,t,2,
Aisjvk-fZVwAcGsN4NlviA,t,,,,f,f,,t,casual,full_bar,t,t,t,t,2,
KH8BMOHWAwBXCngmHxOXOQ,t,,,quiet,f,f,t,t,casual,none,f,t,t,t,1,
Cr-gW3LxHKlNS_8v7dszdQ,t,,,,,,,f,casual,none,,t,t,t,1,
knLSows1coxal0jKtFGl8Q,t,,f,average,f,f,f,f,casual,none,t,t,t,t,1,
immAndhZ-o1qrlFrIw8YjQ,t,,f,average,f,f,t,f,casual,none,t,t,t,t,2,
3FhHnU7Mq8KcyWiWKH0RzA,t,,t,average,f,t,t,t,casual,beer_and_wine,t,t,t,t,2,
G--jKQu95BxPI5r3aTiYhg,t,,,,f,,,,casual,none,t,t,t,t,1,
xdsa_jxitBs2akh_6BYP2A,t,t,f,quiet,f,f,t,f,casual,none,f,t,t,t,1,
a0eg1AZESJbsUL6I3h_VsA,,,,,,,,,,,,t,,,,low
ziaSXim-Om_a62V7X0GSpQ,,,,average,,,t,t,,,,t,,t,2,low
Oy3eMx32IpXVR7xy_d4peQ,,,,quiet,t,,t,,casual,,,t,t,t,1,low
0xWF7PpTNl-awqg2YGxxFQ,t,,f,average,f,f,f,f,casual,none,t,t,t,t,1,
jhzF9VLnT7FZpvwPXSpApw,t,,,,f,f,,f,casual,full_bar,t,t,t,t,1,low
KkdkWeTMN8q-xpWD0ckx1Q,t,,f,average,f,f,t,f,casual,none,t,t,t,t,1,
ddtUYvKrKNcM070m4c3lKA,t,,,,f,f,f,f,casual,,f,t,t,t,1,low
En4UyDiGgmQuWq__50RAgA,t,,,average,f,f,f,f,casual,none,t,t,t,t,1,low
5EJrFRz8Ha4D01Cf4LPO3g,t,t,f,loud,f,f,f,t,casual,none,f,t,t,t,1,low
JHUcIssf3crggsVxfQ8q8w,t,t,f,average,f,f,f,f,casual,none,f,t,t,t,1,
29aP77nYo1xyVTEIyEyIYA,,,,very_loud,,,,,,,,,,f,,low
HfFOfskD6KmCwwZTapAwGA,t,t,f,average,f,f,f,f,casual,none,f,t,t,f,1,low
4pBklPWQZSeuj5xynAEOYg,t,,,very_loud,t,f,t,f,dressy,full_bar,t,t,f,t,2,low
S4QCUx-ldX7mEew9n38eWQ,t,,f,average,f,t,,f,casual,none,,t,t,t,1,low
M_Aocl2RmEMCt-oO_wB1zA,t,,t,quiet,f,t,f,f,casual,none,f,t,f,t,1,low
EjdHWoYUsYIglMuFJFa4rg,t,,,,f,f,f,,casual,none,,t,t,t,,
z-og6iO0HE7J0l1V4zCGTQ,t,f,t,quiet,f,f,f,t,casual,none,f,t,t,t,1,low
1iw4g7qcKua2-V06RQpyCw,,,,quiet,,,t,,casual,,,,,f,,low
yN5MaHx7AGNhLMgUaQu0cA,t,,t,average,f,f,t,f,casual,none,f,t,t,t,1,low
OEYUn7UFXCQeFpmMu0HX5g,t,t,t,average,f,f,f,f,casual,none,f,t,t,t,1,low
BKSfpb_FNv5ZRUvBl2tqqg,t,t,,,f,f,t,,casual,,,t,t,t,1,low
i0W4TZcoRbOYeRfDfQEX8g,t,,t,average,f,t,t,t,casual,none,f,t,t,f,1,
PGC0Y5mJa3f5b73wNgEjBQ,t,t,f,average,f,f,t,f,casual,none,f,t,t,t,1,low
90GJDqPDCOO6FBcnYXEQJg,,,,,,,,,,,,,,,,low
ugzBjxLS8wchZcASnHJO2g,t,t,f,loud,f,f,f,f,casual,none,f,t,t,t,1,low
kvyYxHukGKi2ILJvDrLMsg,t,,,average,t,,,t,casual,,,t,t,t,2,low
uAIZtyGIC1hX4i3Ukmhf6w,t,,,,f,f,,,casual,,,t,t,t,1,
ofLNaTKH717z79x3z1dAgw,t,,t,average,f,t,t,f,casual,full_bar,t,t,t,t,1,
iVPjpMOlFlg0N3F31q5i5w,,,,,,,,,,,,,,,,
6WyRYIPsW51EaoFaht-I5A,t,t,,,f,f,f,f,casual,,,t,t,t,1,
XKR4_JUjUVPN95jMe9my1A,f,t,f,quiet,f,f,t,f,casual,none,f,t,t,t,1,
xf0Q4dPdNfXZ-X_MKI0HFg,t,t,,,f,f,t,f,casual,none,f,t,,f,1,
NcAI7SE1SNlrOEfFg9Wzuw,f,,f,average,f,f,f,t,casual,full_bar,t,t,f,t,2,
DJze-lgFSmKJtMROr2Vddw,,,,,,,,,,,,,,,,high
iung9K8cFAPLdA9k2DUoxA,t,,,,t,f,,t,casual,full_bar,t,t,t,t,2,low
arqTt6XNdl3XJbTGm215OA,t,t,f,average,f,f,t,f,casual,none,f,t,t,t,1,low
_pw-OnDpCe9XM0rDVvTUMg,t,t,f,average,f,f,t,f,casual,none,f,t,t,t,1,low
UGGQ7pYoliseurXY1j1wdw,t,f,t,average,f,f,f,,casual,none,f,t,t,t,1,low
W-9YqWhkfeK-K3xGFvFeuw,t,,f,quiet,f,f,t,f,casual,none,f,t,f,f,1,low
TXlFbBxNJx5oEjQt0L5mCQ,t,,f,average,f,f,t,f,casual,none,t,t,t,t,1,
tIuw93p4MEsL2iFv7-0WDg,t,,f,average,f,f,f,f,casual,none,f,t,t,t,1,low
-87qtIfyeyYR_YU3mPl1pA,t,,t,average,f,t,t,t,casual,none,f,t,f,f,1,
kMxYp2GZL5ic6b05gPP57Q,t,,f,loud,t,f,f,f,casual,none,f,t,t,t,1,low
KHU2QER24Dbucct1dfEWGQ,t,,t,average,f,f,f,t,casual,none,f,t,t,t,1,
eb-d7bMXnzO8DGWJ5x552g,t,,f,quiet,f,f,f,f,casual,none,t,t,t,t,1,low
Paxv-eS5fc5AkABCkdX1pA,t,,t,loud,f,t,t,t,casual,full_bar,t,t,t,t,2,low
DuaoskPAVBV55px_cwxIVw,t,,f,average,t,f,f,f,casual,none,t,t,t,t,1,low
2cMWbJvpxgmSAWoRQzcNIA,t,,f,average,f,f,f,t,casual,none,f,t,t,f,1,
ZQdSGPdEGXPbCWrmJSNm-Q,,,,,,,,,,,,t,,t,1,
EUr0vtwmoeKo3uWYxxUFiQ,t,,t,average,t,t,t,t,casual,full_bar,t,t,t,t,2,
RMzvWjF3K6GSnwBdRl-_ow,t,,,average,,f,,t,casual,full_bar,t,t,t,t,2,
nytd8aC5Y9et_iMCuas-vg,t,,t,average,t,t,t,t,casual,beer_and_wine,t,t,t,t,2,
fE-Hk0EE5GuSYNIAfx0iUQ,t,,t,average,t,f,t,f,casual,full_bar,t,t,t,t,2,
zmjWXerSZlB0eRLxrKevYQ,t,,t,average,f,t,f,t,casual,none,f,t,t,t,1,
NLVcGseUhgQdABs1mIYk8g,t,,,loud,t,f,f,f,casual,none,t,t,t,t,1,
hVKTsUaaJkOKR9v5BY04_A,t,,t,average,f,t,f,t,casual,none,f,t,t,f,1,
GDeu_BPyb4PBDZSv1J9-6A,t,,,average,f,f,t,f,casual,full_bar,t,t,t,t,2,
KXvkoGg5Od9Iwk4LMBFJ4w,t,t,f,average,f,f,t,f,casual,none,f,t,t,t,1,
QpWBVqsrJSXf7blGQEP9WQ,t,,,average,t,f,t,f,casual,none,f,t,t,t,1,
KwnYw_cLsYkUPA6ZUmqsYQ,t,,f,loud,f,f,f,t,casual,none,f,t,f,t,1,
bzQPFOLLxuwx7K7dw8j7Zw,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,
WkuYEGPXwTqTGCqWtJU5tQ,t,,t,quiet,f,f,f,t,casual,none,f,t,t,t,1,
k_aOcqWOHWprjs7ykdzlAQ,t,,f,average,f,f,t,f,casual,full_bar,t,t,t,f,2,
JMjjXpNR4EAooX6jtwNEaw,t,f,f,very_loud,f,f,t,t,casual,beer_and_wine,f,t,t,t,1,
gPCUIvpMCXVDRqszO8v69w,t,,t,average,f,t,f,t,casual,none,f,t,t,f,1,
sCa3a9H2Wz-HPL4NC8D3xA,t,,f,quiet,f,f,t,f,casual,none,f,t,t,t,1,low
W8h4bpdBGDIncWRLGxdjHA,t,,,average,f,f,t,f,casual,,,t,t,f,1,low
TVsnQld_z5eHDMnkH9s7bw,t,f,,very_loud,f,f,f,t,casual,none,t,t,t,t,1,low
NvL35mHpScWI2wnLPmYQCw,t,f,,average,f,f,,,casual,none,f,t,t,,1,low
PN3aQAH-RONnK-ahkNm0xg,t,,f,loud,f,f,t,t,casual,full_bar,t,t,t,t,2,
-w0g2HkH2Ncxbs_QDtsf-A,t,,f,average,f,f,t,t,casual,full_bar,t,t,t,t,2,low
VZj6-23HOUwbVNePEsJrYg,t,,,quiet,f,f,f,,casual,,,t,t,t,1,
lQ22GkzG0tIJRbzkpMbJxw,t,,,,t,t,,t,,,f,t,,,,low
o0eMi22c-6_uzQSkSOm1SA,t,t,f,average,f,f,t,f,casual,none,f,t,t,f,1,low
aZFihxH7QGWeIXw8uw_xDg,t,,t,very_loud,f,f,t,t,casual,full_bar,t,t,t,t,2,low
0nT6cj3YBJIJSwHL4mKlJw,,,,,,,,,,,,,,,,low
CNS4j16dzLWDPEV-UM9SLg,t,,f,average,f,f,t,f,casual,full_bar,t,t,f,t,2,low
qlgAl9biUkK1wvmJ4ggDFg,t,t,f,average,f,f,t,f,casual,none,f,t,t,t,1,low
4Bs0OFu3yqUz5TyrJjhPKw,t,,f,loud,f,f,t,f,casual,none,f,t,t,t,1,low
fGZEYvCzqAiQEUYUMiq97g,t,,,average,f,f,t,,dressy,,,t,t,t,1,low
AVQMHeyByhkkYEeDbH9HbQ,t,,f,average,f,f,f,t,casual,none,t,t,t,t,1,
wT0L6ZyFjq3CQKYqENvC3g,t,,t,average,t,f,t,t,casual,full_bar,t,t,t,t,2,
rFgSvsgo0BWnS03NFgI7Sg,,,f,quiet,,f,f,f,,none,,t,t,f,1,
JUXPQQshoOV5LUKLtCrOtw,t,,f,loud,t,f,t,f,casual,full_bar,t,t,f,t,2,
AJoaEBL_r93zoK1tkskQZw,t,,t,average,t,t,t,t,casual,beer_and_wine,t,t,t,t,2,
yVqOKuUTsHTFbLe0YbJvLw,t,,,average,f,t,f,t,casual,none,t,t,t,f,2,
V2RwQooDieMvOPvz3tcp4A,t,,f,loud,f,f,f,f,casual,none,f,t,t,f,2,
I4pSBXlKdR6assqRdVjtMg,t,t,f,average,f,f,t,f,casual,none,f,t,t,t,2,
ufbOme2hCBeBC60zexUwpA,t,,f,average,f,f,t,t,casual,full_bar,t,t,t,t,1,
m1QuUNMkycDdiogLHikaEg,t,,,,,f,,,,,,t,f,,,
6Qwvrxk-gcDMotRCua21QA,t,,,,,,,,,,,,,,1,low
LZ4h8s3_K2gjbKxi38SarQ,t,,t,average,f,t,t,f,casual,none,f,t,t,f,1,
nckQIGiiUxztAQ2Boo6Tlw,f,,f,average,f,f,t,f,casual,full_bar,t,t,f,t,2,low
CsJReJjzMNtw7ZTPCuVZYQ,t,,f,average,t,f,f,f,casual,,t,t,t,t,2,low
v96aR__oKt2aqT-azpcA6A,f,,f,average,f,f,t,f,casual,full_bar,t,t,f,f,2,low
49bc688EMaGMNzQvKHVe1Q,t,,,average,f,f,t,f,casual,full_bar,,t,t,t,2,low
SBMz9sXkko_-fxM1jkGG1w,t,,t,average,f,t,f,f,casual,none,f,t,t,f,1,low
AKd5OvHajbaxlofM-XE6vw,,,,,f,f,,t,casual,,,t,t,t,,low
tyC0LaPJo3ct_0JEkTwZxw,t,,t,average,f,f,t,t,casual,none,f,t,t,t,1,low
Gly54cM3avJg9n2F0l8V-g,t,,t,average,f,f,f,f,casual,none,f,t,t,t,1,
vxC3YTLOeGJwrnHcep63FQ,t,,f,quiet,t,f,f,f,casual,beer_and_wine,f,t,t,t,2,low
eyT6w_RVpjRnbz4hToBqtA,t,,f,average,f,f,f,f,casual,none,f,t,t,f,2,
NTMpDwobR8BdSJroMngqng,t,,t,average,f,f,t,t,casual,full_bar,t,t,t,t,2,
cfHl2OGafkXzE0ipaU73Vw,f,,,,t,,,,,,,t,t,t,,low
RA7SHeNDBqZkoM0XspKGxw,t,,,,f,t,t,t,casual,,,t,t,t,2,low
2OZtiGEvLfAjfhC18m9Djw,,,,,,,,t,,,,t,,t,1,low
Dp1VAj7SIb82CuwVDLah0Q,t,,t,average,f,t,f,t,casual,none,f,t,t,t,1,low
KhSGkyxwSuTBS80BU5eVVA,t,,f,quiet,f,f,t,f,casual,beer_and_wine,t,t,t,t,2,
xeJc9ZyVHfEz7tDoUjdBIw,t,,t,average,t,f,f,t,casual,full_bar,t,t,f,t,2,low
mSso4OtVKrLn4-BVdwAGwA,t,,,quiet,f,t,t,t,casual,none,f,t,t,f,2,low
ziHNT33d9w56D0C04b3tnw,t,f,t,average,f,f,t,t,casual,full_bar,t,t,t,t,2,
8ytNm9tlX3NIK5lBF9Xf7g,t,,t,quiet,f,f,t,f,casual,beer_and_wine,t,t,t,t,2,
j8EdmN5dN_hUZ5Y1wfDFdg,t,,f,average,f,f,t,f,casual,none,t,t,t,t,1,
pARpNmERH5UNb9Sa3XQ7vA,t,,,average,,,t,,,,,,t,,,
5ipAMcjec7GH7tztXYLTgQ,t,,f,average,f,f,f,f,casual,none,t,t,t,t,1,low
3gdhmJq9rw-XnhhFfWWn1A,t,,,average,f,t,f,t,casual,,f,t,t,t,1,low
5Fwwfw20IbIFWzVyAukZJw,t,,f,average,f,f,f,f,casual,none,f,t,f,t,2,low
I6lnbOahIb_2SxdcuDOuzQ,f,,f,quiet,f,f,t,t,casual,full_bar,f,t,f,f,1,low
ekHwmWNXW6etO4m1ZPWZ_w,t,,,quiet,f,f,f,t,casual,none,f,t,f,f,1,low
8jo2gkJRkQFJsKm7g0EQ6Q,t,f,t,average,f,f,t,t,casual,none,f,t,t,t,1,low
0BXtWaDWN6Lh7T8mbbZniw,t,f,t,quiet,f,t,t,f,casual,none,t,t,t,t,2,low
pAORQjzIcfBeNVTeyG_wZg,t,f,t,average,f,f,t,f,casual,none,f,t,t,f,1,low
DDXGKv33cqCV00jwSPldSA,t,t,f,average,f,f,f,f,casual,none,f,t,t,t,1,low
FgAkF7fscCV4TmBitdsbLw,t,,t,quiet,f,t,f,f,casual,none,f,t,t,f,1,
XibZEnNVOsZQFd37G2J19g,,,,,,,,,,,,,,,,low
FTX3G2favQ3KNl3VFJPHuA,t,,t,very_loud,t,t,t,f,casual,full_bar,,t,f,t,2,low
WJeSI2oOM6NCqOzuMKDPGA,t,f,f,loud,f,f,f,f,casual,beer_and_wine,f,t,t,f,2,low
Zh6zpqN_rFZylYexWW2btQ,t,,t,average,t,f,t,t,casual,none,t,t,f,t,2,
ZXcKt050sV4iKXM-BVQgCA,t,,,average,,,t,f,casual,,t,t,t,t,1,
6-jnha4HoHBDolV8VOE8gw,t,f,t,average,f,f,f,t,casual,none,f,t,t,t,1,
d2jNFmvjq-bi8MAd9dBzCw,t,,f,,f,f,t,f,casual,none,,t,t,t,2,
8Jg4S5r79dh0l3rIbpVBcg,t,,f,average,t,t,t,t,casual,full_bar,t,t,t,t,2,
kehNBL2Kz56mHZk8o8jG0w,t,,t,very_loud,f,f,t,t,casual,none,f,t,t,t,1,
ejcnzdNMYQpohnnhLPLtLw,t,,t,quiet,f,f,f,f,casual,full_bar,t,t,t,t,2,
EDIhEegxgXva7jWoJzL1FA,t,,,,f,f,f,t,casual,,,t,t,f,1,
btyUDDEtkdTIaVXSIsqJKg,t,,f,loud,f,f,t,f,casual,full_bar,f,t,t,f,2,
IWBqtGTuIxPOT486dzL4qQ,,,,,,,,f,,full_bar,,,,,,high
VzQpPsEjPdehuWoDeqi75g,t,,,,f,t,f,t,casual,none,f,t,t,t,1,low
MkQz_wPoaELPVy6Hwwf7Ug,t,,t,loud,f,f,f,t,casual,none,f,t,t,t,1,
EN5U0iGVbZINmi5b3is5gw,f,,,quiet,t,f,t,f,casual,full_bar,t,t,f,f,2,low
z0rbqzkp6JAorvx3rXANYg,t,,t,average,t,t,t,f,casual,,,t,t,t,2,low
hD3zcn9axxQvyX2FajKaCw,t,,,,f,f,,,,,,t,,t,1,low
9zTMcz5qV1nkq239nGFamA,t,,f,loud,f,f,f,f,casual,none,f,t,t,f,2,low
tw96kuL9L7vmAMT7wAlllg,t,,t,average,t,f,t,f,casual,none,t,t,t,t,2,low
lcQW0jZ3AeP68hkQFnEAuQ,,,,,,,,,,,,,,,,low
tox2jrqEfV-HTmT-JixxnA,t,t,,quiet,f,t,f,t,casual,none,,t,t,t,1,low
kujMsR1OBOHZ6vZN_QWG_A,t,,t,quiet,f,t,f,f,casual,none,t,t,t,t,1,low
0QEpZi6AelUOXfk3-lCd1A,t,,t,quiet,t,t,t,f,casual,,t,t,t,t,2,low
uVmXLy5PxF1fdHpYwUtx-Q,t,t,f,average,f,f,f,f,casual,none,f,t,t,t,1,low
